period_code,period_label,industry_code,industry_name,capital_size_code,capital_size_name,is_all_industry,is_major_industry,is_leaf_industry,parent_major_code,component_order,component_id,component_label_ja,profit_impact_label_ja,accounting_sign,current_oku_yen,lag4_oku_yen,source_yoy_delta_oku_yen,profit_impact_yoy_oku_yen,profit_impact_sign,signed_share_of_net_gap_delta_pct,calculation_status,interpretation_guardrail,operating_profit_oku_yen,operating_profit_lag4_oku_yen,operating_profit_yoy_delta_oku_yen,ordinary_profit_oku_yen,ordinary_profit_lag4_oku_yen,ordinary_profit_yoy_delta_oku_yen,anchor_gap_oku_yen,anchor_gap_lag4_oku_yen,anchor_gap_yoy_delta_oku_yen,component_gap_oku_yen,component_gap_lag4_oku_yen,component_gap_yoy_delta_oku_yen,profit_impact_sum_yoy_oku_yen,yoy_identity_residual_oku_yen,identity_status,yoy_identity_status,source_delta_public_rounded_oku_yen,profit_impact_public_rounded_oku_yen,public_rounded_component_sum_oku_yen,other_nonoperating_causal_interpretation,continuing_sample_size_limitation,profit_standard_error_limitation,continuing_margin_interpretation
20261,2026年1 - 3 月,122,電気機械器具製造業,24,1億円以上 - 10億円未満,False,False,True,108,4,other_non_operating_expense,その他の営業外費用,その他の営業外費用の前年差による利益影響,-1,877.29,386.26,491.03,-491.03,REDUCES_PROFIT_CHANGE,70.70266378689705,CALCULABLE,会計的な利益影響であり因果を示さない,486.61,203.05,283.56,-112.83,298.11,-410.94,-599.44,95.06,-694.5,-599.4399999999999,95.06,-694.5,-694.4999999999999,1.1368683772161603e-13,PASS,PASS,491.0,-491.0,-694.0,FORBIDDEN_WITHOUT_EXTERNAL_PRIMARY_EVIDENCE,継続標本のみを用い母集団推計を行うため、本系列に比べサンプルサイズが小さくなる。,営業利益及び経常利益については、標準誤差率の算出は行っていない。,継続標本PDFは利益水準とその符号を公表しないため、売上高と営業利益の増加率から得る利益率方向は代理指標である。
20261,2026年1 - 3 月,122,電気機械器具製造業,25,10億円以上,False,False,True,108,1,interest_and_dividend_income,受取利息等,受取利息等の前年差による利益影響,1,3724.31,2079.47,1644.8400000000001,1644.8400000000001,INCREASES_PROFIT_CHANGE,91.05019595686733,CALCULABLE,会計的な利益影響であり因果を示さない,7222.98,5922.4,1300.58,10227.53,7120.43,3107.1000000000004,3004.550000000001,1198.0300000000007,1806.5200000000004,3004.5499999999997,1198.0299999999997,1806.52,1806.52,-4.547473508864641e-13,PASS,PASS,1645.0,1645.0,1807.0,FORBIDDEN_WITHOUT_EXTERNAL_PRIMARY_EVIDENCE,継続標本のみを用い母集団推計を行うため、本系列に比べサンプルサイズが小さくなる。,営業利益及び経常利益については、標準誤差率の算出は行っていない。,継続標本PDFは利益水準とその符号を公表しないため、売上高と営業利益の増加率から得る利益率方向は代理指標である。
20261,2026年1 - 3 月,122,電気機械器具製造業,25,10億円以上,False,False,True,108,2,other_non_operating_income,その他の営業外収益,その他の営業外収益の前年差による利益影響,1,1496.84,994.02,502.81999999999994,502.81999999999994,INCREASES_PROFIT_CHANGE,27.83362486991563,CALCULABLE,原因は統計だけでは特定しない,7222.98,5922.4,1300.58,10227.53,7120.43,3107.1000000000004,3004.550000000001,1198.0300000000007,1806.5200000000004,3004.5499999999997,1198.0299999999997,1806.52,1806.52,-4.547473508864641e-13,PASS,PASS,503.0,503.0,1807.0,FORBIDDEN_WITHOUT_EXTERNAL_PRIMARY_EVIDENCE,継続標本のみを用い母集団推計を行うため、本系列に比べサンプルサイズが小さくなる。,営業利益及び経常利益については、標準誤差率の算出は行っていない。,継続標本PDFは利益水準とその符号を公表しないため、売上高と営業利益の増加率から得る利益率方向は代理指標である。
20261,2026年1 - 3 月,122,電気機械器具製造業,25,10億円以上,False,False,True,108,3,interest_expense,支払利息等,支払利息等の前年差による利益影響,-1,341.85,302.47,39.379999999999995,-39.379999999999995,REDUCES_PROFIT_CHANGE,-2.179881761619024,CALCULABLE,会計的な利益影響であり因果を示さない,7222.98,5922.4,1300.58,10227.53,7120.43,3107.1000000000004,3004.550000000001,1198.0300000000007,1806.5200000000004,3004.5499999999997,1198.0299999999997,1806.52,1806.52,-4.547473508864641e-13,PASS,PASS,39.0,-39.0,1807.0,FORBIDDEN_WITHOUT_EXTERNAL_PRIMARY_EVIDENCE,継続標本のみを用い母集団推計を行うため、本系列に比べサンプルサイズが小さくなる。,営業利益及び経常利益については、標準誤差率の算出は行っていない。,継続標本PDFは利益水準とその符号を公表しないため、売上高と営業利益の増加率から得る利益率方向は代理指標である。
20261,2026年1 - 3 月,122,電気機械器具製造業,25,10億円以上,False,False,True,108,4,other_non_operating_expense,その他の営業外費用,その他の営業外費用の前年差による利益影響,-1,1874.75,1572.99,301.76,-301.76,REDUCES_PROFIT_CHANGE,-16.703939065163954,CALCULABLE,会計的な利益影響であり因果を示さない,7222.98,5922.4,1300.58,10227.53,7120.43,3107.1000000000004,3004.550000000001,1198.0300000000007,1806.5200000000004,3004.5499999999997,1198.0299999999997,1806.52,1806.52,-4.547473508864641e-13,PASS,PASS,302.0,-302.0,1807.0,FORBIDDEN_WITHOUT_EXTERNAL_PRIMARY_EVIDENCE,継続標本のみを用い母集団推計を行うため、本系列に比べサンプルサイズが小さくなる。,営業利益及び経常利益については、標準誤差率の算出は行っていない。,継続標本PDFは利益水準とその符号を公表しないため、売上高と営業利益の増加率から得る利益率方向は代理指標である。
20261,2026年1 - 3 月,122,電気機械器具製造業,26,全規模,False,False,True,108,1,interest_and_dividend_income,受取利息等,受取利息等の前年差による利益影響,1,3801.24,2123.52,1677.7199999999998,1677.7199999999998,INCREASES_PROFIT_CHANGE,140.40907873594008,CALCULABLE,会計的な利益影響であり因果を示さない,9511.54,7099.9,2411.6400000000012,12122.52,8516.0,3606.5200000000004,2610.9799999999996,1416.1000000000004,1194.8799999999992,2610.9799999999996,1416.1,1194.8799999999997,1194.8799999999999,6.821210263296962e-13,PASS,PASS,1678.0,1678.0,1195.0,FORBIDDEN_WITHOUT_EXTERNAL_PRIMARY_EVIDENCE,継続標本のみを用い母集団推計を行うため、本系列に比べサンプルサイズが小さくなる。,営業利益及び経常利益については、標準誤差率の算出は行っていない。,継続標本PDFは利益水準とその符号を公表しないため、売上高と営業利益の増加率から得る利益率方向は代理指標である。
20261,2026年1 - 3 月,122,電気機械器具製造業,26,全規模,False,False,True,108,2,other_non_operating_income,その他の営業外収益,その他の営業外収益の前年差による利益影響,1,2218.56,1727.58,490.98,490.98,INCREASES_PROFIT_CHANGE,41.09031869309055,CALCULABLE,原因は統計だけでは特定しない,9511.54,7099.9,2411.6400000000012,12122.52,8516.0,3606.5200000000004,2610.9799999999996,1416.1000000000004,1194.8799999999992,2610.9799999999996,1416.1,1194.8799999999997,1194.8799999999999,6.821210263296962e-13,PASS,PASS,491.0,491.0,1195.0,FORBIDDEN_WITHOUT_EXTERNAL_PRIMARY_EVIDENCE,継続標本のみを用い母集団推計を行うため、本系列に比べサンプルサイズが小さくなる。,営業利益及び経常利益については、標準誤差率の算出は行っていない。,継続標本PDFは利益水準とその符号を公表しないため、売上高と営業利益の増加率から得る利益率方向は代理指標である。
20261,2026年1 - 3 月,122,電気機械器具製造業,26,全規模,False,False,True,108,3,interest_expense,支払利息等,支払利息等の前年差による利益影響,-1,489.65,384.1,105.54999999999995,-105.54999999999995,REDUCES_PROFIT_CHANGE,-8.833523031601501,CALCULABLE,会計的な利益影響であり因果を示さない,9511.54,7099.9,2411.6400000000012,12122.52,8516.0,3606.5200000000004,2610.9799999999996,1416.1000000000004,1194.8799999999992,2610.9799999999996,1416.1,1194.8799999999997,1194.8799999999999,6.821210263296962e-13,PASS,PASS,106.0,-106.0,1195.0,FORBIDDEN_WITHOUT_EXTERNAL_PRIMARY_EVIDENCE,継続標本のみを用い母集団推計を行うため、本系列に比べサンプルサイズが小さくなる。,営業利益及び経常利益については、標準誤差率の算出は行っていない。,継続標本PDFは利益水準とその符号を公表しないため、売上高と営業利益の増加率から得る利益率方向は代理指標である。
20261,2026年1 - 3 月,122,電気機械器具製造業,26,全規模,False,False,True,108,4,other_non_operating_expense,その他の営業外費用,その他の営業外費用の前年差による利益影響,-1,2919.17,2050.9,868.27,-868.27,REDUCES_PROFIT_CHANGE,-72.66587439742908,CALCULABLE,会計的な利益影響であり因果を示さない,9511.54,7099.9,2411.6400000000012,12122.52,8516.0,3606.5200000000004,2610.9799999999996,1416.1000000000004,1194.8799999999992,2610.9799999999996,1416.1,1194.8799999999997,1194.8799999999999,6.821210263296962e-13,PASS,PASS,868.0,-868.0,1195.0,FORBIDDEN_WITHOUT_EXTERNAL_PRIMARY_EVIDENCE,継続標本のみを用い母集団推計を行うため、本系列に比べサンプルサイズが小さくなる。,営業利益及び経常利益については、標準誤差率の算出は行っていない。,継続標本PDFは利益水準とその符号を公表しないため、売上高と営業利益の増加率から得る利益率方向は代理指標である。
20261,2026年1 - 3 月,123,自動車・同附属品製造業,19,1千万円以上 - 1億円未満,False,False,True,108,1,interest_and_dividend_income,受取利息等,受取利息等の前年差による利益影響,1,22.07,20.7,1.370000000000001,1.370000000000001,INCREASES_PROFIT_CHANGE,0.9045292486465079,CALCULABLE,会計的な利益影響であり因果を示さない,1061.25,756.98,304.27,1309.77,854.04,455.73,248.51999999999998,97.05999999999995,151.46000000000004,248.51999999999998,97.05999999999997,151.46,151.46,-2.842170943040401e-14,PASS,PASS,1.0,1.0,150.0,FORBIDDEN_WITHOUT_EXTERNAL_PRIMARY_EVIDENCE,継続標本のみを用い母集団推計を行うため、本系列に比べサンプルサイズが小さくなる。,営業利益及び経常利益については、標準誤差率の算出は行っていない。,継続標本PDFは利益水準とその符号を公表しないため、売上高と営業利益の増加率から得る利益率方向は代理指標である。
20261,2026年1 - 3 月,123,自動車・同附属品製造業,19,1千万円以上 - 1億円未満,False,False,True,108,2,other_non_operating_income,その他の営業外収益,その他の営業外収益の前年差による利益影響,1,372.19,514.75,-142.56,-142.56,REDUCES_PROFIT_CHANGE,-94.12386108543508,CALCULABLE,原因は統計だけでは特定しない,1061.25,756.98,304.27,1309.77,854.04,455.73,248.51999999999998,97.05999999999995,151.46000000000004,248.51999999999998,97.05999999999997,151.46,151.46,-2.842170943040401e-14,PASS,PASS,-143.0,-143.0,150.0,FORBIDDEN_WITHOUT_EXTERNAL_PRIMARY_EVIDENCE,継続標本のみを用い母集団推計を行うため、本系列に比べサンプルサイズが小さくなる。,営業利益及び経常利益については、標準誤差率の算出は行っていない。,継続標本PDFは利益水準とその符号を公表しないため、売上高と営業利益の増加率から得る利益率方向は代理指標である。
20261,2026年1 - 3 月,123,自動車・同附属品製造業,19,1千万円以上 - 1億円未満,False,False,True,108,3,interest_expense,支払利息等,支払利息等の前年差による利益影響,-1,91.76,79.17,12.590000000000003,-12.590000000000003,REDUCES_PROFIT_CHANGE,-8.312425722963159,CALCULABLE,会計的な利益影響であり因果を示さない,1061.25,756.98,304.27,1309.77,854.04,455.73,248.51999999999998,97.05999999999995,151.46000000000004,248.51999999999998,97.05999999999997,151.46,151.46,-2.842170943040401e-14,PASS,PASS,13.0,-13.0,150.0,FORBIDDEN_WITHOUT_EXTERNAL_PRIMARY_EVIDENCE,継続標本のみを用い母集団推計を行うため、本系列に比べサンプルサイズが小さくなる。,営業利益及び経常利益については、標準誤差率の算出は行っていない。,継続標本PDFは利益水準とその符号を公表しないため、売上高と営業利益の増加率から得る利益率方向は代理指標である。
20261,2026年1 - 3 月,123,自動車・同附属品製造業,19,1千万円以上 - 1億円未満,False,False,True,108,4,other_non_operating_expense,その他の営業外費用,その他の営業外費用の前年差による利益影響,-1,53.98,359.22,-305.24,305.24,INCREASES_PROFIT_CHANGE,201.53175755975172,CALCULABLE,会計的な利益影響であり因果を示さない,1061.25,756.98,304.27,1309.77,854.04,455.73,248.51999999999998,97.05999999999995,151.46000000000004,248.51999999999998,97.05999999999997,151.46,151.46,-2.842170943040401e-14,PASS,PASS,-305.0,305.0,150.0,FORBIDDEN_WITHOUT_EXTERNAL_PRIMARY_EVIDENCE,継続標本のみを用い母集団推計を行うため、本系列に比べサンプルサイズが小さくなる。,営業利益及び経常利益については、標準誤差率の算出は行っていない。,継続標本PDFは利益水準とその符号を公表しないため、売上高と営業利益の増加率から得る利益率方向は代理指標である。
20261,2026年1 - 3 月,123,自動車・同附属品製造業,24,1億円以上 - 10億円未満,False,False,True,108,1,interest_and_dividend_income,受取利息等,受取利息等の前年差による利益影響,1,218.2,69.56,148.64,148.64,INCREASES_PROFIT_CHANGE,35.28629759756906,CALCULABLE,会計的な利益影響であり因果を示さない,924.06,830.1,93.95999999999992,1027.88,512.68,515.2000000000002,103.82000000000016,-317.4200000000001,421.24000000000024,103.82,-317.42,421.24,421.24,-2.2737367544323206e-13,PASS,PASS,149.0,149.0,422.0,FORBIDDEN_WITHOUT_EXTERNAL_PRIMARY_EVIDENCE,継続標本のみを用い母集団推計を行うため、本系列に比べサンプルサイズが小さくなる。,営業利益及び経常利益については、標準誤差率の算出は行っていない。,継続標本PDFは利益水準とその符号を公表しないため、売上高と営業利益の増加率から得る利益率方向は代理指標である。
20261,2026年1 - 3 月,123,自動車・同附属品製造業,24,1億円以上 - 10億円未満,False,False,True,108,2,other_non_operating_income,その他の営業外収益,その他の営業外収益の前年差による利益影響,1,226.73,190.35,36.379999999999995,36.379999999999995,INCREASES_PROFIT_CHANGE,8.636406798974452,CALCULABLE,原因は統計だけでは特定しない,924.06,830.1,93.95999999999992,1027.88,512.68,515.2000000000002,103.82000000000016,-317.4200000000001,421.24000000000024,103.82,-317.42,421.24,421.24,-2.2737367544323206e-13,PASS,PASS,36.0,36.0,422.0,FORBIDDEN_WITHOUT_EXTERNAL_PRIMARY_EVIDENCE,継続標本のみを用い母集団推計を行うため、本系列に比べサンプルサイズが小さくなる。,営業利益及び経常利益については、標準誤差率の算出は行っていない。,継続標本PDFは利益水準とその符号を公表しないため、売上高と営業利益の増加率から得る利益率方向は代理指標である。
20261,2026年1 - 3 月,123,自動車・同附属品製造業,24,1億円以上 - 10億円未満,False,False,True,108,3,interest_expense,支払利息等,支払利息等の前年差による利益影響,-1,53.91,37.46,16.449999999999996,-16.449999999999996,REDUCES_PROFIT_CHANGE,-3.9051372139397937,CALCULABLE,会計的な利益影響であり因果を示さない,924.06,830.1,93.95999999999992,1027.88,512.68,515.2000000000002,103.82000000000016,-317.4200000000001,421.24000000000024,103.82,-317.42,421.24,421.24,-2.2737367544323206e-13,PASS,PASS,16.0,-16.0,422.0,FORBIDDEN_WITHOUT_EXTERNAL_PRIMARY_EVIDENCE,継続標本のみを用い母集団推計を行うため、本系列に比べサンプルサイズが小さくなる。,営業利益及び経常利益については、標準誤差率の算出は行っていない。,継続標本PDFは利益水準とその符号を公表しないため、売上高と営業利益の増加率から得る利益率方向は代理指標である。
20261,2026年1 - 3 月,123,自動車・同附属品製造業,24,1億円以上 - 10億円未満,False,False,True,108,4,other_non_operating_expense,その他の営業外費用,その他の営業外費用の前年差による利益影響,-1,287.2,539.87,-252.67000000000002,252.67000000000002,INCREASES_PROFIT_CHANGE,59.98243281739622,CALCULABLE,会計的な利益影響であり因果を示さない,924.06,830.1,93.95999999999992,1027.88,512.68,515.2000000000002,103.82000000000016,-317.4200000000001,421.24000000000024,103.82,-317.42,421.24,421.24,-2.2737367544323206e-13,PASS,PASS,-253.0,253.0,422.0,FORBIDDEN_WITHOUT_EXTERNAL_PRIMARY_EVIDENCE,継続標本のみを用い母集団推計を行うため、本系列に比べサンプルサイズが小さくなる。,営業利益及び経常利益については、標準誤差率の算出は行っていない。,継続標本PDFは利益水準とその符号を公表しないため、売上高と営業利益の増加率から得る利益率方向は代理指標である。
20261,2026年1 - 3 月,123,自動車・同附属品製造業,25,10億円以上,False,False,True,108,1,interest_and_dividend_income,受取利息等,受取利息等の前年差による利益影響,1,5181.61,12117.97,-6936.36,-6936.36,REDUCES_PROFIT_CHANGE,-374.1375218451317,CALCULABLE,会計的な利益影響であり因果を示さない,5043.03,6327.44,-1284.4099999999999,11317.97,10748.42,569.5499999999993,6274.94,4420.9800000000005,1853.9599999999991,6274.94,4420.98,1853.96,1853.9599999999996,4.547473508864641e-13,PASS,PASS,-6936.0,-6936.0,1854.0,FORBIDDEN_WITHOUT_EXTERNAL_PRIMARY_EVIDENCE,継続標本のみを用い母集団推計を行うため、本系列に比べサンプルサイズが小さくなる。,営業利益及び経常利益については、標準誤差率の算出は行っていない。,継続標本PDFは利益水準とその符号を公表しないため、売上高と営業利益の増加率から得る利益率方向は代理指標である。
20261,2026年1 - 3 月,123,自動車・同附属品製造業,25,10億円以上,False,False,True,108,2,other_non_operating_income,その他の営業外収益,その他の営業外収益の前年差による利益影響,1,7711.84,2085.8,5626.04,5626.04,INCREASES_PROFIT_CHANGE,303.4607003387345,CALCULABLE,原因は統計だけでは特定しない,5043.03,6327.44,-1284.4099999999999,11317.97,10748.42,569.5499999999993,6274.94,4420.9800000000005,1853.9599999999991,6274.94,4420.98,1853.96,1853.9599999999996,4.547473508864641e-13,PASS,PASS,5626.0,5626.0,1854.0,FORBIDDEN_WITHOUT_EXTERNAL_PRIMARY_EVIDENCE,継続標本のみを用い母集団推計を行うため、本系列に比べサンプルサイズが小さくなる。,営業利益及び経常利益については、標準誤差率の算出は行っていない。,継続標本PDFは利益水準とその符号を公表しないため、売上高と営業利益の増加率から得る利益率方向は代理指標である。
20261,2026年1 - 3 月,123,自動車・同附属品製造業,25,10億円以上,False,False,True,108,3,interest_expense,支払利息等,支払利息等の前年差による利益影響,-1,844.12,615.48,228.64,-228.64,REDUCES_PROFIT_CHANGE,-12.33252065848239,CALCULABLE,会計的な利益影響であり因果を示さない,5043.03,6327.44,-1284.4099999999999,11317.97,10748.42,569.5499999999993,6274.94,4420.9800000000005,1853.9599999999991,6274.94,4420.98,1853.96,1853.9599999999996,4.547473508864641e-13,PASS,PASS,229.0,-229.0,1854.0,FORBIDDEN_WITHOUT_EXTERNAL_PRIMARY_EVIDENCE,継続標本のみを用い母集団推計を行うため、本系列に比べサンプルサイズが小さくなる。,営業利益及び経常利益については、標準誤差率の算出は行っていない。,継続標本PDFは利益水準とその符号を公表しないため、売上高と営業利益の増加率から得る利益率方向は代理指標である。
20261,2026年1 - 3 月,123,自動車・同附属品製造業,25,10億円以上,False,False,True,108,4,other_non_operating_expense,その他の営業外費用,その他の営業外費用の前年差による利益影響,-1,5774.39,9167.31,-3392.919999999999,3392.919999999999,INCREASES_PROFIT_CHANGE,183.00934216487954,CALCULABLE,会計的な利益影響であり因果を示さない,5043.03,6327.44,-1284.4099999999999,11317.97,10748.42,569.5499999999993,6274.94,4420.9800000000005,1853.9599999999991,6274.94,4420.98,1853.96,1853.9599999999996,4.547473508864641e-13,PASS,PASS,-3393.0,3393.0,1854.0,FORBIDDEN_WITHOUT_EXTERNAL_PRIMARY_EVIDENCE,継続標本のみを用い母集団推計を行うため、本系列に比べサンプルサイズが小さくなる。,営業利益及び経常利益については、標準誤差率の算出は行っていない。,継続標本PDFは利益水準とその符号を公表しないため、売上高と営業利益の増加率から得る利益率方向は代理指標である。
20261,2026年1 - 3 月,123,自動車・同附属品製造業,26,全規模,False,False,True,108,1,interest_and_dividend_income,受取利息等,受取利息等の前年差による利益影響,1,5421.88,12208.23,-6786.349999999999,-6786.349999999999,REDUCES_PROFIT_CHANGE,-279.65804851112205,CALCULABLE,会計的な利益影響であり因果を示さない,7028.34,7914.52,-886.1800000000003,13655.62,12115.14,1540.4800000000014,6627.280000000001,4200.619999999999,2426.6600000000017,6627.280000000001,4200.62,2426.6600000000008,2426.660000000001,-4.547473508864641e-13,PASS,PASS,-6786.0,-6786.0,2427.0,FORBIDDEN_WITHOUT_EXTERNAL_PRIMARY_EVIDENCE,継続標本のみを用い母集団推計を行うため、本系列に比べサンプルサイズが小さくなる。,営業利益及び経常利益については、標準誤差率の算出は行っていない。,継続標本PDFは利益水準とその符号を公表しないため、売上高と営業利益の増加率から得る利益率方向は代理指標である。
20261,2026年1 - 3 月,123,自動車・同附属品製造業,26,全規模,False,False,True,108,2,other_non_operating_income,その他の営業外収益,その他の営業外収益の前年差による利益影響,1,8310.76,2790.9,5519.860000000001,5519.860000000001,INCREASES_PROFIT_CHANGE,227.46738315215137,CALCULABLE,原因は統計だけでは特定しない,7028.34,7914.52,-886.1800000000003,13655.62,12115.14,1540.4800000000014,6627.280000000001,4200.619999999999,2426.6600000000017,6627.280000000001,4200.62,2426.6600000000008,2426.660000000001,-4.547473508864641e-13,PASS,PASS,5520.0,5520.0,2427.0,FORBIDDEN_WITHOUT_EXTERNAL_PRIMARY_EVIDENCE,継続標本のみを用い母集団推計を行うため、本系列に比べサンプルサイズが小さくなる。,営業利益及び経常利益については、標準誤差率の算出は行っていない。,継続標本PDFは利益水準とその符号を公表しないため、売上高と営業利益の増加率から得る利益率方向は代理指標である。
20261,2026年1 - 3 月,123,自動車・同附属品製造業,26,全規模,False,False,True,108,3,interest_expense,支払利息等,支払利息等の前年差による利益影響,-1,989.79,732.11,257.67999999999995,-257.67999999999995,REDUCES_PROFIT_CHANGE,-10.618710490962878,CALCULABLE,会計的な利益影響であり因果を示さない,7028.34,7914.52,-886.1800000000003,13655.62,12115.14,1540.4800000000014,6627.280000000001,4200.619999999999,2426.6600000000017,6627.280000000001,4200.62,2426.6600000000008,2426.660000000001,-4.547473508864641e-13,PASS,PASS,258.0,-258.0,2427.0,FORBIDDEN_WITHOUT_EXTERNAL_PRIMARY_EVIDENCE,継続標本のみを用い母集団推計を行うため、本系列に比べサンプルサイズが小さくなる。,営業利益及び経常利益については、標準誤差率の算出は行っていない。,継続標本PDFは利益水準とその符号を公表しないため、売上高と営業利益の増加率から得る利益率方向は代理指標である。
20261,2026年1 - 3 月,123,自動車・同附属品製造業,26,全規模,False,False,True,108,4,other_non_operating_expense,その他の営業外費用,その他の営業外費用の前年差による利益影響,-1,6115.57,10066.4,-3950.83,3950.83,INCREASES_PROFIT_CHANGE,162.80937584993353,CALCULABLE,会計的な利益影響であり因果を示さない,7028.34,7914.52,-886.1800000000003,13655.62,12115.14,1540.4800000000014,6627.280000000001,4200.619999999999,2426.6600000000017,6627.280000000001,4200.62,2426.6600000000008,2426.660000000001,-4.547473508864641e-13,PASS,PASS,-3951.0,3951.0,2427.0,FORBIDDEN_WITHOUT_EXTERNAL_PRIMARY_EVIDENCE,継続標本のみを用い母集団推計を行うため、本系列に比べサンプルサイズが小さくなる。,営業利益及び経常利益については、標準誤差率の算出は行っていない。,継続標本PDFは利益水準とその符号を公表しないため、売上高と営業利益の増加率から得る利益率方向は代理指標である。
20261,2026年1 - 3 月,124,業務用機械器具製造業,19,1千万円以上 - 1億円未満,False,False,True,108,1,interest_and_dividend_income,受取利息等,受取利息等の前年差による利益影響,1,16.76,8.75,8.010000000000002,8.010000000000002,INCREASES_PROFIT_CHANGE,-11.546778146172718,CALCULABLE,会計的な利益影響であり因果を示さない,559.96,977.71,-417.75,611.99,1099.11,-487.1199999999999,52.02999999999997,121.39999999999986,-69.36999999999989,52.03000000000001,121.4,-69.37,-69.37,-1.1368683772161603e-13,PASS,PASS,8.0,8.0,-69.0,FORBIDDEN_WITHOUT_EXTERNAL_PRIMARY_EVIDENCE,継続標本のみを用い母集団推計を行うため、本系列に比べサンプルサイズが小さくなる。,営業利益及び経常利益については、標準誤差率の算出は行っていない。,継続標本PDFは利益水準とその符号を公表しないため、売上高と営業利益の増加率から得る利益率方向は代理指標である。
20261,2026年1 - 3 月,124,業務用機械器具製造業,19,1千万円以上 - 1億円未満,False,False,True,108,2,other_non_operating_income,その他の営業外収益,その他の営業外収益の前年差による利益影響,1,98.84,159.86,-61.02000000000001,-61.02000000000001,REDUCES_PROFIT_CHANGE,87.96309643938316,CALCULABLE,原因は統計だけでは特定しない,559.96,977.71,-417.75,611.99,1099.11,-487.1199999999999,52.02999999999997,121.39999999999986,-69.36999999999989,52.03000000000001,121.4,-69.37,-69.37,-1.1368683772161603e-13,PASS,PASS,-61.0,-61.0,-69.0,FORBIDDEN_WITHOUT_EXTERNAL_PRIMARY_EVIDENCE,継続標本のみを用い母集団推計を行うため、本系列に比べサンプルサイズが小さくなる。,営業利益及び経常利益については、標準誤差率の算出は行っていない。,継続標本PDFは利益水準とその符号を公表しないため、売上高と営業利益の増加率から得る利益率方向は代理指標である。
20261,2026年1 - 3 月,124,業務用機械器具製造業,19,1千万円以上 - 1億円未満,False,False,True,108,3,interest_expense,支払利息等,支払利息等の前年差による利益影響,-1,26.7,17.67,9.029999999999998,-9.029999999999998,REDUCES_PROFIT_CHANGE,13.017154389505567,CALCULABLE,会計的な利益影響であり因果を示さない,559.96,977.71,-417.75,611.99,1099.11,-487.1199999999999,52.02999999999997,121.39999999999986,-69.36999999999989,52.03000000000001,121.4,-69.37,-69.37,-1.1368683772161603e-13,PASS,PASS,9.0,-9.0,-69.0,FORBIDDEN_WITHOUT_EXTERNAL_PRIMARY_EVIDENCE,継続標本のみを用い母集団推計を行うため、本系列に比べサンプルサイズが小さくなる。,営業利益及び経常利益については、標準誤差率の算出は行っていない。,継続標本PDFは利益水準とその符号を公表しないため、売上高と営業利益の増加率から得る利益率方向は代理指標である。
20261,2026年1 - 3 月,124,業務用機械器具製造業,19,1千万円以上 - 1億円未満,False,False,True,108,4,other_non_operating_expense,その他の営業外費用,その他の営業外費用の前年差による利益影響,-1,36.87,29.54,7.329999999999998,-7.329999999999998,REDUCES_PROFIT_CHANGE,10.566527317284143,CALCULABLE,会計的な利益影響であり因果を示さない,559.96,977.71,-417.75,611.99,1099.11,-487.1199999999999,52.02999999999997,121.39999999999986,-69.36999999999989,52.03000000000001,121.4,-69.37,-69.37,-1.1368683772161603e-13,PASS,PASS,7.0,-7.0,-69.0,FORBIDDEN_WITHOUT_EXTERNAL_PRIMARY_EVIDENCE,継続標本のみを用い母集団推計を行うため、本系列に比べサンプルサイズが小さくなる。,営業利益及び経常利益については、標準誤差率の算出は行っていない。,継続標本PDFは利益水準とその符号を公表しないため、売上高と営業利益の増加率から得る利益率方向は代理指標である。
20261,2026年1 - 3 月,124,業務用機械器具製造業,24,1億円以上 - 10億円未満,False,False,True,108,1,interest_and_dividend_income,受取利息等,受取利息等の前年差による利益影響,1,40.53,53.52,-12.990000000000002,-12.990000000000002,REDUCES_PROFIT_CHANGE,-20.043203209381304,CALCULABLE,会計的な利益影響であり因果を示さない,457.86,646.18,-188.31999999999994,495.46,618.97,-123.51000000000005,37.599999999999966,-27.209999999999923,64.80999999999989,37.599999999999994,-27.21,64.81,64.81,1.1368683772161603e-13,PASS,PASS,-13.0,-13.0,64.0,FORBIDDEN_WITHOUT_EXTERNAL_PRIMARY_EVIDENCE,継続標本のみを用い母集団推計を行うため、本系列に比べサンプルサイズが小さくなる。,営業利益及び経常利益については、標準誤差率の算出は行っていない。,継続標本PDFは利益水準とその符号を公表しないため、売上高と営業利益の増加率から得る利益率方向は代理指標である。
20261,2026年1 - 3 月,124,業務用機械器具製造業,24,1億円以上 - 10億円未満,False,False,True,108,2,other_non_operating_income,その他の営業外収益,その他の営業外収益の前年差による利益影響,1,62.94,134.54,-71.6,-71.6,REDUCES_PROFIT_CHANGE,-110.47677827495774,CALCULABLE,原因は統計だけでは特定しない,457.86,646.18,-188.31999999999994,495.46,618.97,-123.51000000000005,37.599999999999966,-27.209999999999923,64.80999999999989,37.599999999999994,-27.21,64.81,64.81,1.1368683772161603e-13,PASS,PASS,-72.0,-72.0,64.0,FORBIDDEN_WITHOUT_EXTERNAL_PRIMARY_EVIDENCE,継続標本のみを用い母集団推計を行うため、本系列に比べサンプルサイズが小さくなる。,営業利益及び経常利益については、標準誤差率の算出は行っていない。,継続標本PDFは利益水準とその符号を公表しないため、売上高と営業利益の増加率から得る利益率方向は代理指標である。
